max,min,wind,rain,humidi,cloud,day,month,year,label,,,
26,24,26,253.3,86,73,25,11,2018,Moderate or heavy rain shower,,,
26,23,13,53.4,91,83,26,11,2018,Moderate or heavy rain shower,,,
32,24,11,1.4,81,19,27,11,2018,Sunny,,,
32,25,6,0.5,79,25,28,11,2018,Heavy rain at times,,,
33,25,7,0.1,74,20,29,11,2018,Heavy rain at times,,,
32,25,5,0.8,74,24,30,11,2018,Heavy rain at times,,,
32,25,6,7.1,76,21,1,12,2018,Heavy rain at times,,,
33,25,8,0,73,11,2,12,2018,Cloudy,,,
33,26,8,0,71,18,3,12,2018,Cloudy,,,
34,26,10,0,69,11,4,12,2018,Cloudy,,,
34,26,8,0,66,6,5,12,2018,Sunny,,,
34,26,5,0.7,69,26,6,12,2018,Sunny,,,
33,26,9,0,72,32,7,12,2018,Cloudy,,,
34,26,12,0,66,20,8,12,2018,Sunny,,,
34,26,11,0,67,21,9,12,2018,Cloudy,,,
34,26,11,0,68,19,10,12,2018,Sunny,,,
34,26,10,0,67,20,11,12,2018,Cloudy,,,
34,26,8,0,66,15,12,12,2018,Sunny,,,
34,25,9,0.1,67,32,13,12,2018,Heavy rain at times,,,
34,25,9,0,64,16,14,12,2018,Cloudy,,,
32,26,9,16.1,71,30,15,12,2018,Moderate or heavy rain shower,,,
33,25,8,1.3,70,33,16,12,2018,Heavy rain at times,,,
32,26,7,5.5,71,37,17,12,2018,Heavy rain at times,,,
33,23,7,0,69,20,18,12,2018,Cloudy,,,
34,25,5,0,67,28,19,12,2018,Cloudy,,,
33,26,6,0.8,72,37,20,12,2018,Heavy rain at times,,,
33,25,5,0.1,73,35,21,12,2018,Cloudy,,,
33,25,5,0,72,31,22,12,2018,Cloudy,,,
32,25,4,0.6,71,44,23,12,2018,Heavy rain at times,,,
33,25,5,3.5,72,50,24,12,2018,Heavy rain at times,,,
34,25,4,7.3,73,44,25,12,2018,Moderate or heavy rain shower,,,
33,26,4,9.2,73,50,26,12,2018,Heavy rain at times,,,
30,25,5,15,82,60,27,12,2018,Heavy rain at times,,,
29,24,5,4.1,83,58,28,12,2018,Heavy rain at times,,,
32,24,7,18.6,80,57,29,12,2018,Moderate or heavy rain shower,,,
31,25,6,0.5,74,49,30,12,2018,Heavy rain at times,,,
33,24,13,0.7,63,23,31,12,2018,Sunny,,,
29,24,17,3.3,66,51,1,1,2019,Heavy rain at times,,,
26,23,15,21.2,80,75,2,1,2019,Moderate or heavy rain shower,,,
31,23,15,3.5,73,47,3,1,2019,Cloudy,,,
32,25,18,0,71,18,4,1,2019,Sunny,,,
32,25,16,0,68,7,5,1,2019,Sunny,,,
34,25,13,0,63,19,6,1,2019,Sunny,,,
35,25,10,0,59,5,7,1,2019,Sunny,,,
32,24,9,0.1,64,30,8,1,2019,Heavy rain at times,,,
34,25,10,0,64,22,9,1,2019,Sunny,,,
33,25,12,0,62,25,10,1,2019,Sunny,,,
33,25,8,0,61,44,11,1,2019,Cloudy,,,
34,25,7,1.8,62,35,12,1,2019,Sunny,,,
34,25,7,8,64,27,13,1,2019,Sunny,,,
35,25,7,0,58,9,14,1,2019,Sunny,,,
34,25,8,0,62,33,15,1,2019,Cloudy,,,
34,26,8,0,59,39,16,1,2019,Cloudy,,,
33,25,10,0.4,59,38,17,1,2019,Heavy rain at times,,,
33,25,8,0,56,11,18,1,2019,Sunny,,,
35,24,6,0,56,13,19,1,2019,Sunny,,,
35,25,8,0,58,19,20,1,2019,Sunny,,,
34,25,10,0,59,24,21,1,2019,Sunny,,,
33,25,7,0.1,61,27,22,1,2019,Heavy rain at times,,,
34,23,7,0.1,57,9,23,1,2019,Sunny,,,
35,23,7,0,56,4,24,1,2019,Sunny,,,
34,23,8,0,55,4,25,1,2019,Sunny,,,
34,22,8,0,58,20,26,1,2019,Sunny,,,
34,24,6,0,56,11,27,1,2019,Sunny,,,
35,23,9,0,55,8,28,1,2019,Sunny,,,
34,24,11,0,59,22,29,1,2019,Sunny,,,
36,25,12,0,53,20,30,1,2019,Sunny,,,
34,25,9,0,54,28,31,1,2019,Sunny,,,
35,25,9,0,54,29,1,2,2019,Sunny,,,
35,26,9,0,55,37,2,2,2019,Sunny,,,
33,25,10,0,61,44,3,2,2019,Cloudy,,,
33,25,12,0,65,30,4,2,2019,Sunny,,,
34,24,12,0,65,36,5,2,2019,Cloudy,,,
34,24,13,0,65,18,6,2,2019,Sunny,,,
35,25,11,0,68,11,7,2,2019,Sunny,,,
38,25,13,0,68,8,8,2,2019,Sunny,,,
37,25,13,0,66,7,9,2,2019,Sunny,,,
35,24,16,0,59,2,10,2,2019,Sunny,,,
35,23,14,0,52,7,11,2,2019,Sunny,,,
34,26,13,0,52,24,12,2,2019,Sunny,,,
35,25,13,0,51,8,13,2,2019,Sunny,,,
35,25,15,0,52,11,14,2,2019,Sunny,,,
35,24,15,0,49,10,15,2,2019,Sunny,,,
35,25,14,0,56,5,16,2,2019,Sunny,,,
35,25,14,0,64,10,17,2,2019,Cloudy,,,
34,24,14,0,69,14,18,2,2019,Cloudy,,,
34,25,15,0,68,16,19,2,2019,Sunny,,,
35,26,15,0,64,9,20,2,2019,Sunny,,,
36,26,14,0,62,19,21,2,2019,Sunny,,,
33,26,14,0,67,44,22,2,2019,Sunny,,,
34,25,14,0,62,16,23,2,2019,Sunny,,,
35,25,14,0,62,12,24,2,2019,Sunny,,,
35,25,18,0,58,8,25,2,2019,Sunny,,,
35,25,17,0,56,6,26,2,2019,Sunny,,,
37,25,14,0,54,7,27,2,2019,Sunny,,,
36,25,14,0,58,5,28,2,2019,Sunny,,,
36,26,14,0,59,5,1,3,2019,Sunny,,,
36,25,16,0,59,6,2,3,2019,Sunny,,,
34,25,15,0,60,5,3,3,2019,Sunny,,,
35,25,15,0,60,5,4,3,2019,Sunny,,,
36,24,14,0,62,4,5,3,2019,Sunny,,,
37,24,10,0,63,8,6,3,2019,Sunny,,,
36,26,12,0,60,7,7,3,2019,Sunny,,,
36,25,14,0,63,22,8,3,2019,Sunny,,,
36,26,16,0,63,18,9,3,2019,Sunny,,,
36,25,11,0,62,19,10,3,2019,Sunny,,,
39,27,10,0,58,8,11,3,2019,Sunny,,,
36,27,14,0,62,16,12,3,2019,Sunny,,,
35,27,15,0.1,62,32,13,3,2019,Sunny,,,
34,27,12,0,61,48,14,3,2019,Sunny,,,
37,26,15,0,59,15,15,3,2019,Sunny,,,
38,27,11,0,56,15,16,3,2019,Sunny,,,
38,28,10,0,54,16,17,3,2019,Sunny,,,
38,28,16,0,51,7,18,3,2019,Sunny,,,
36,27,18,0,55,11,19,3,2019,Sunny,,,
35,27,14,0,58,27,20,3,2019,Cloudy,,,
36,27,13,0.1,63,29,21,3,2019,Moderate or heavy rain shower,,,
36,27,10,0.8,63,36,22,3,2019,Heavy rain at times,,,
36,27,13,1.5,64,36,23,3,2019,Heavy rain at times,,,
36,28,19,1.3,62,24,24,3,2019,Heavy rain at times,,,
35,27,16,8.1,59,21,25,3,2019,Sunny,,,
36,27,18,0,53,17,26,3,2019,Sunny,,,
36,27,18,0,54,21,27,3,2019,Sunny,,,
37,27,15,0,61,18,28,3,2019,Sunny,,,
35,27,12,0,63,41,29,3,2019,Cloudy,,,
38,27,10,1.3,63,27,30,3,2019,Heavy rain at times,,,
34,28,13,12.2,64,36,31,3,2019,Heavy rain at times,,,
34,28,15,0.1,63,18,1,4,2019,Heavy rain at times,,,
37,26,15,0,58,8,2,4,2019,Sunny,,,
35,28,15,6.2,63,37,3,4,2019,Moderate or heavy rain shower,,,
33,27,13,36,70,38,4,4,2019,Moderate or heavy rain shower,,,
35,27,12,2,60,37,5,4,2019,Heavy rain at times,,,
35,27,11,0,59,25,6,4,2019,Sunny,,,
36,27,16,0,62,28,7,4,2019,Cloudy,,,
35,28,13,0,63,29,8,4,2019,Sunny,,,
37,28,14,0,59,21,9,4,2019,Sunny,,,
38,28,12,0,59,20,10,4,2019,Cloudy,,,
36,28,11,0.3,62,41,11,4,2019,Heavy rain at times,,,
35,29,12,1,62,40,12,4,2019,Heavy rain at times,,,
36,29,12,0.2,60,28,13,4,2019,Heavy rain at times,,,
37,29,15,0,59,23,14,4,2019,Cloudy,,,
38,29,13,2.7,57,23,15,4,2019,Heavy rain at times,,,
35,29,12,4.5,62,48,16,4,2019,Moderate or heavy rain shower,,,
35,28,9,12,65,42,17,4,2019,Moderate or heavy rain shower,,,
34,29,12,7.8,66,42,18,4,2019,Moderate or heavy rain shower,,,
36,29,11,0.6,59,33,19,4,2019,Sunny,,,
35,29,12,0.7,60,41,20,4,2019,Heavy rain at times,,,
37,28,14,0.4,60,13,21,4,2019,Sunny,,,
37,29,15,0,58,15,22,4,2019,Sunny,,,
38,29,16,0.2,59,13,23,4,2019,Heavy rain at times,,,
39,29,16,0,59,12,24,4,2019,Sunny,,,
39,29,16,0,59,22,25,4,2019,Sunny,,,
38,29,16,0,57,23,26,4,2019,Sunny,,,
38,29,13,1.9,62,28,27,4,2019,Heavy rain at times,,,
34,29,14,33,69,45,28,4,2019,Moderate or heavy rain shower,,,
37,29,9,0,63,19,29,4,2019,Sunny,,,
35,29,11,0.1,63,52,30,4,2019,Heavy rain at times,,,
38,29,10,1.8,60,35,1,5,2019,Cloudy,,,
38,30,13,2.4,60,30,2,5,2019,Heavy rain at times,,,
35,29,13,11,65,31,3,5,2019,Heavy rain at times,,,
35,29,11,22.1,69,33,4,5,2019,Moderate or heavy rain shower,,,
36,29,10,1.4,65,32,5,5,2019,Sunny,,,
37,29,14,3,63,38,6,5,2019,Moderate or heavy rain shower,,,
36,29,11,1.5,63,32,7,5,2019,Moderate or heavy rain shower,,,
37,29,14,14.1,64,33,8,5,2019,Moderate or heavy rain shower,,,
34,29,13,33,70,46,9,5,2019,Moderate or heavy rain shower,,,
34,28,12,23.8,71,49,10,5,2019,Moderate or heavy rain shower,,,
34,27,6,5.1,71,62,11,5,2019,Moderate or heavy rain shower,,,
34,28,13,22.9,72,35,12,5,2019,Moderate or heavy rain shower,,,
34,28,12,1.1,69,37,13,5,2019,Moderate or heavy rain shower,,,
34,28,13,9.7,70,37,14,5,2019,Moderate or heavy rain shower,,,
34,28,11,22.2,71,34,15,5,2019,Moderate or heavy rain shower,,,
34,28,11,13.9,70,33,16,5,2019,Moderate or heavy rain shower,,,
35,28,11,10,66,29,17,5,2019,Moderate or heavy rain shower,,,
34,29,12,1.7,66,41,18,5,2019,Heavy rain at times,,,
35,28,13,17.1,67,43,19,5,2019,Moderate or heavy rain shower,,,
35,29,11,0.5,66,28,20,5,2019,Moderate or heavy rain shower,,,
36,29,10,7,65,38,21,5,2019,Moderate or heavy rain shower,,,
35,29,9,21.1,69,30,22,5,2019,Moderate or heavy rain shower,,,
35,28,10,4,70,37,23,5,2019,Heavy rain at times,,,
36,29,9,4.9,65,28,24,5,2019,Heavy rain at times,,,
35,29,12,3.8,65,34,25,5,2019,Moderate or heavy rain shower,,,
35,28,15,25.7,72,51,26,5,2019,Moderate or heavy rain shower,,,
35,27,11,5.2,70,48,27,5,2019,Moderate or heavy rain shower,,,
33,28,11,40.5,76,39,28,5,2019,Moderate or heavy rain shower,,,
35,28,6,5.2,72,44,29,5,2019,Moderate or heavy rain shower,,,
37,27,5,0.5,67,29,30,5,2019,Heavy rain at times,,,
36,28,10,0,67,16,31,5,2019,Sunny,,,
37,29,8,4.5,67,15,1,6,2019,Heavy rain at times,,,
34,28,8,15.1,70,34,2,6,2019,Heavy rain at times,,,
36,28,7,12,71,43,3,6,2019,Moderate or heavy rain shower,,,
34,28,7,20.2,73,39,4,6,2019,Moderate or heavy rain shower,,,
34,28,9,25,74,26,5,6,2019,Moderate or heavy rain shower,,,
34,27,10,11.9,75,54,6,6,2019,Moderate or heavy rain shower,,,
33,27,10,11.1,74,34,7,6,2019,Moderate or heavy rain shower,,,
34,27,9,15.5,73,24,8,6,2019,Moderate or heavy rain shower,,,
33,27,11,37,78,48,9,6,2019,Moderate or heavy rain shower,,,
33,27,11,11.7,78,36,10,6,2019,Heavy rain at times,,,
29,27,12,10.8,80,41,11,6,2019,Heavy rain at times,,,
35,27,11,27.2,75,41,12,6,2019,Moderate or heavy rain shower,,,
34,27,12,10.2,75,32,13,6,2019,Moderate or heavy rain shower,,,
33,27,13,15.5,79,32,14,6,2019,Moderate or heavy rain shower,,,
33,27,14,22.7,81,43,15,6,2019,Moderate or heavy rain shower,,,
33,26,11,11.2,80,48,16,6,2019,Moderate or heavy rain shower,,,
30,25,15,8.9,85,51,17,6,2019,Heavy rain at times,,,
29,25,11,4.6,87,51,18,6,2019,Moderate or heavy rain shower,,,
33,26,12,13.7,79,37,19,6,2019,Heavy rain at times,,,
33,26,10,16.8,79,41,20,6,2019,Moderate or heavy rain shower,,,
34,27,8,10.6,78,26,21,6,2019,Heavy rain at times,,,
32,27,7,20,81,21,22,6,2019,Moderate or heavy rain shower,,,
32,26,11,4.3,82,46,23,6,2019,Moderate or heavy rain shower,,,
33,26,11,5.3,80,41,24,6,2019,Moderate or heavy rain shower,,,
33,27,9,10.7,79,39,25,6,2019,Moderate or heavy rain shower,,,
33,25,15,10.2,81,29,26,6,2019,Moderate or heavy rain shower,,,
29,25,16,5.5,83,36,27,6,2019,Moderate or heavy rain shower,,,
31,25,17,17.9,83,40,28,6,2019,Moderate or heavy rain shower,,,
32,25,13,8.3,81,42,29,6,2019,Moderate or heavy rain shower,,,
31,26,15,11.4,81,36,30,6,2019,Moderate or heavy rain shower,,,
32,26,16,12.5,81,41,1,7,2019,Moderate or heavy rain shower,,,
30,25,19,25.3,84,49,2,7,2019,Moderate or heavy rain shower,,,
27,25,14,11.5,87,47,3,7,2019,Moderate or heavy rain shower,,,
32,24,11,7.6,85,33,4,7,2019,Moderate or heavy rain shower,,,
31,25,10,30.7,83,29,5,7,2019,Moderate or heavy rain shower,,,
32,25,10,24.4,82,26,6,7,2019,Moderate or heavy rain shower,,,
33,25,11,16.4,81,24,7,7,2019,Moderate or heavy rain shower,,,
33,26,13,6.7,81,34,8,7,2019,Moderate or heavy rain shower,,,
32,25,13,18,80,28,9,7,2019,Moderate or heavy rain shower,,,
33,25,13,2.9,80,19,10,7,2019,Heavy rain at times,,,
34,26,11,0.6,77,18,11,7,2019,Heavy rain at times,,,
33,25,12,5.8,79,34,12,7,2019,Heavy rain at times,,,
32,26,13,13,80,18,13,7,2019,Moderate or heavy rain shower,,,
32,25,15,13.1,79,29,14,7,2019,Moderate or heavy rain shower,,,
32,26,13,13.7,80,35,15,7,2019,Moderate or heavy rain shower,,,
33,25,14,30.6,82,55,16,7,2019,Moderate or heavy rain shower,,,
30,25,15,42.7,89,63,17,7,2019,Moderate or heavy rain shower,,,
31,25,11,29.7,87,49,18,7,2019,Moderate or heavy rain shower,,,
31,25,10,35.7,86,37,19,7,2019,Moderate or heavy rain shower,,,
32,25,11,15.4,84,40,20,7,2019,Moderate or heavy rain shower,,,
32,26,9,3.3,82,40,21,7,2019,Heavy rain at times,,,
32,26,9,6,80,44,22,7,2019,Moderate or heavy rain shower,,,
32,26,9,6.2,81,36,23,7,2019,Heavy rain at times,,,
32,25,13,6.5,82,38,24,7,2019,Moderate or heavy rain shower,,,
31,24,12,0.4,79,35,25,7,2019,Moderate or heavy rain shower,,,
32,24,10,0.9,78,43,26,7,2019,Heavy rain at times,,,
31,25,11,16,81,55,27,7,2019,Moderate or heavy rain shower,,,
32,25,10,17.4,82,52,28,7,2019,Moderate or heavy rain shower,,,
32,25,13,16.4,82,42,29,7,2019,Moderate or heavy rain shower,,,
31,25,12,8.1,83,47,30,7,2019,Moderate or heavy rain shower,,,
29,26,18,10.1,84,29,31,7,2019,Moderate or heavy rain shower,,,
31,25,20,5.2,79,28,1,8,2019,Heavy rain at times,,,
31,25,19,13.1,81,37,2,8,2019,Moderate or heavy rain shower,,,
29,24,18,13,88,66,3,8,2019,Moderate or heavy rain shower,,,
30,25,18,6.3,85,57,4,8,2019,Moderate or heavy rain shower,,,
30,25,19,18.1,84,53,5,8,2019,Moderate or heavy rain shower,,,
29,24,16,47.8,87,55,6,8,2019,Moderate or heavy rain shower,,,
25,23,19,52.3,94,98,7,8,2019,Moderate or heavy rain shower,,,
27,24,22,74,92,64,8,8,2019,Moderate or heavy rain shower,,,
29,25,19,22.9,90,76,9,8,2019,Moderate or heavy rain shower,,,
28,25,19,5.8,89,68,10,8,2019,Heavy rain at times,,,
30,25,13,15.2,85,43,11,8,2019,Moderate or heavy rain shower,,,
33,25,11,3.2,80,29,12,8,2019,Moderate or heavy rain shower,,,
33,26,12,13.6,80,19,13,8,2019,Moderate or heavy rain shower,,,
32,26,14,9.5,81,37,14,8,2019,Moderate or heavy rain shower,,,
32,26,15,7.7,81,36,15,8,2019,Heavy rain at times,,,
32,26,16,3.3,81,39,16,8,2019,Moderate or heavy rain shower,,,
32,26,12,9.4,80,24,17,8,2019,Moderate or heavy rain shower,,,
33,26,10,3.4,77,28,18,8,2019,Heavy rain at times,,,
33,26,13,0.3,77,27,19,8,2019,Sunny,,,
32,26,15,14.4,80,45,20,8,2019,Moderate or heavy rain shower,,,
32,26,14,16.8,83,39,21,8,2019,Moderate or heavy rain shower,,,
32,25,12,8.9,82,41,22,8,2019,Moderate or heavy rain shower,,,
32,26,13,7.1,80,26,23,8,2019,Moderate or heavy rain shower,,,
31,26,13,14.2,82,45,24,8,2019,Moderate or heavy rain shower,,,
31,25,14,20.8,83,45,25,8,2019,Moderate or heavy rain shower,,,
30,25,12,22.8,86,34,26,8,2019,Moderate or heavy rain shower,,,
33,25,11,3.6,81,30,27,8,2019,Moderate or heavy rain shower,,,
32,26,14,6.8,81,43,28,8,2019,Heavy rain at times,,,
28,25,20,29,87,57,29,8,2019,Moderate or heavy rain shower,,,
30,24,20,5.5,84,62,30,8,2019,Moderate or heavy rain shower,,,
31,25,13,4.1,82,31,31,8,2019,Moderate or heavy rain shower,,,
31,25,14,16.8,82,43,1,9,2019,Moderate or heavy rain shower,,,
28,25,17,15.8,89,62,2,9,2019,Heavy rain at times,,,
26,24,18,1.3,87,53,3,9,2019,Heavy rain at times,,,
29,24,20,17.8,84,59,4,9,2019,Moderate or heavy rain shower,,,
30,24,16,14.3,83,57,5,9,2019,Heavy rain at times,,,
31,25,17,13.9,79,36,6,9,2019,Heavy rain at times,,,
31,25,15,19.7,81,32,7,9,2019,Moderate or heavy rain shower,,,
31,25,15,25.5,82,52,8,9,2019,Moderate or heavy rain shower,,,
30,25,14,15.7,84,52,9,9,2019,Moderate or heavy rain shower,,,
31,25,13,5.5,82,25,10,9,2019,Moderate or heavy rain shower,,,
33,26,9,1.1,78,20,11,9,2019,Sunny,,,
32,26,12,4.5,79,30,12,9,2019,Heavy rain at times,,,
28,26,12,21.9,87,64,13,9,2019,Moderate or heavy rain shower,,,
27,24,11,21.2,91,52,14,9,2019,Moderate or heavy rain shower,,,
26,24,15,54.2,94,81,15,9,2019,Moderate or heavy rain shower,,,
29,24,13,28.3,88,79,16,9,2019,Moderate or heavy rain shower,,,
30,25,14,37.6,88,45,17,9,2019,Moderate or heavy rain shower,,,
29,24,9,15.2,90,65,18,9,2019,Moderate or heavy rain shower,,,
28,24,9,3.8,89,64,19,9,2019,Moderate or heavy rain shower,,,
30,24,8,28,84,55,20,9,2019,Moderate or heavy rain shower,,,
28,25,6,46.5,91,60,21,9,2019,Moderate or heavy rain shower,,,
27,24,5,13.4,90,61,22,9,2019,Heavy rain at times,,,
31,24,7,8.6,82,43,23,9,2019,Moderate or heavy rain shower,,,
33,25,9,1.4,78,22,24,9,2019,Heavy rain at times,,,
33,25,8,3,79,27,25,9,2019,Heavy rain at times,,,
32,26,7,13.1,82,23,26,9,2019,Moderate or heavy rain shower,,,
33,26,7,4.6,78,15,27,9,2019,Heavy rain at times,,,
33,25,7,23.8,78,43,28,9,2019,Moderate or heavy rain shower,,,
33,25,7,3.4,78,34,29,9,2019,Heavy rain at times,,,
32,25,7,10.8,81,37,30,9,2019,Moderate or heavy rain shower,,,
32,25,10,11.8,79,29,1,10,2019,Heavy rain at times,,,
32,25,7,16.7,80,32,2,10,2019,Moderate or heavy rain shower,,,
32,25,8,5.3,80,37,3,10,2019,Heavy rain at times,,,
32,26,6,1.5,76,36,4,10,2019,Moderate or heavy rain shower,,,
32,25,8,8.2,78,34,5,10,2019,Moderate or heavy rain shower,,,
31,25,6,38.9,81,36,6,10,2019,Moderate or heavy rain shower,,,
32,24,5,6.1,80,31,7,10,2019,Sunny,,,
34,25,8,0.9,78,17,8,10,2019,Sunny,,,
33,25,7,17.5,79,24,9,10,2019,Moderate or heavy rain shower,,,
33,25,8,3.7,79,21,10,10,2019,Heavy rain at times,,,
32,25,6,8.5,82,16,11,10,2019,Heavy rain at times,,,
32,25,8,13,81,26,12,10,2019,Moderate or heavy rain shower,,,
32,25,9,30.9,83,33,13,10,2019,Moderate or heavy rain shower,,,
33,24,7,3,80,15,14,10,2019,Moderate or heavy rain shower,,,
32,24,9,3.9,78,18,15,10,2019,Moderate or heavy rain shower,,,
33,25,9,1,77,25,16,10,2019,Moderate or heavy rain shower,,,
33,25,9,4.7,79,22,17,10,2019,Heavy rain at times,,,
33,25,7,6.1,79,15,18,10,2019,Moderate or heavy rain shower,,,
32,25,6,2.3,80,22,19,10,2019,Heavy rain at times,,,
31,25,6,5.2,80,27,20,10,2019,Heavy rain at times,,,
32,25,7,13.9,80,26,21,10,2019,Moderate or heavy rain shower,,,
32,25,6,18.5,82,37,22,10,2019,Moderate or heavy rain shower,,,
32,25,7,4.9,82,33,23,10,2019,Heavy rain at times,,,
33,25,8,2.5,80,31,24,10,2019,Heavy rain at times,,,
33,25,10,2.1,80,22,25,10,2019,Heavy rain at times,,,
33,24,7,7.1,79,22,26,10,2019,Heavy rain at times,,,
33,25,7,0.9,78,18,27,10,2019,Heavy rain at times,,,
32,25,9,6.6,81,22,28,10,2019,Heavy rain at times,,,
33,25,7,5.4,78,20,29,10,2019,Heavy rain at times,,,
31,25,12,2.2,79,18,30,10,2019,Sunny,,,
29,24,8,4.9,82,30,31,10,2019,Sunny,,,
31,23,7,3.6,83,34,1,11,2019,Heavy rain at times,,,
30,25,7,16.5,84,32,2,11,2019,Heavy rain at times,,,
31,25,8,15.3,84,44,3,11,2019,Moderate or heavy rain shower,,,
31,24,11,5.7,79,27,4,11,2019,Heavy rain at times,,,
32,24,7,5.5,79,30,5,11,2019,Sunny,,,
31,25,6,14.4,83,33,6,11,2019,Moderate or heavy rain shower,,,
31,25,5,8.8,82,24,7,11,2019,Heavy rain at times,,,
31,24,8,2.9,81,22,8,11,2019,Heavy rain at times,,,
30,23,9,0.3,76,23,9,11,2019,Sunny,,,
28,23,12,1.7,77,37,10,11,2019,Heavy rain at times,,,
24,22,11,33.9,93,78,11,11,2019,Moderate or heavy rain shower,,,
31,22,6,0.1,82,40,12,11,2019,Sunny,,,
31,23,8,1.4,83,37,13,11,2019,Heavy rain at times,,,
30,24,9,3.1,85,56,14,11,2019,Heavy rain at times,,,
31,23,6,2,79,36,15,11,2019,Sunny,,,
32,24,4,1.7,76,42,16,11,2019,Cloudy,,,
32,25,7,0.8,77,44,17,11,2019,Heavy rain at times,,,
31,25,7,5.7,78,50,18,11,2019,Heavy rain at times,,,
32,24,5,0.5,74,65,19,11,2019,Heavy rain at times,,,
32,24,5,0.1,71,25,20,11,2019,Sunny,,,
33,24,5,0,68,12,21,11,2019,Sunny,,,
31,24,6,0.2,74,45,22,11,2019,Cloudy,,,
32,24,4,5.8,78,36,23,11,2019,Heavy rain at times,,,
32,24,5,13.4,80,38,24,11,2019,Moderate or heavy rain shower,,,
31,24,6,10.1,82,43,25,11,2019,Heavy rain at times,,,
33,25,6,0.7,79,31,26,11,2019,Sunny,,,
32,24,5,3.2,79,24,27,11,2019,Heavy rain at times,,,
32,24,6,0.1,76,36,28,11,2019,Heavy rain at times,,,
33,25,6,0.2,73,17,29,11,2019,Sunny,,,
33,25,4,0.1,74,16,30,11,2019,Sunny,,,
32,24,5,0.3,75,22,1,12,2019,Sunny,,,
31,23,5,0.6,73,21,2,12,2019,Sunny,,,
29,22,6,0.4,71,28,3,12,2019,Cloudy,,,
30,21,7,0,69,9,4,12,2019,Sunny,,,
31,21,8,0,65,24,5,12,2019,Sunny,,,
31,22,11,0,64,16,6,12,2019,Sunny,,,
30,21,9,0,62,31,7,12,2019,Sunny,,,
30,22,7,0,68,17,8,12,2019,Sunny,,,
32,20,8,0,70,8,9,12,2019,Sunny,,,
31,22,7,0,76,12,10,12,2019,Sunny,,,
30,22,6,0.5,78,26,11,12,2019,Cloudy,,,
31,22,7,0,76,18,12,12,2019,Sunny,,,
31,23,6,0,72,20,13,12,2019,Sunny,,,
32,22,6,0.2,71,21,14,12,2019,Sunny,,,
33,24,7,0.1,69,11,15,12,2019,Sunny,,,
33,24,7,0,68,6,16,12,2019,Sunny,,,
33,25,9,0.1,68,31,17,12,2019,Cloudy,,,
33,24,8,0,64,23,18,12,2019,Sunny,,,
33,25,9,0,66,38,19,12,2019,Cloudy,,,
34,24,8,0,69,29,20,12,2019,Sunny,,,
33,24,9,0,68,15,21,12,2019,Sunny,,,
33,24,7,0,71,18,22,12,2019,Sunny,,,
32,23,8,0,72,35,23,12,2019,Cloudy,,,
34,23,8,0,71,16,24,12,2019,Sunny,,,
34,23,7,0,70,10,25,12,2019,Sunny,,,
34,23,8,0,70,9,26,12,2019,Sunny,,,
33,23,9,0,71,10,27,12,2019,Sunny,,,
34,24,7,0,67,2,28,12,2019,Sunny,,,
37,24,8,0,68,3,29,12,2019,Sunny,,,
34,23,10,0,68,24,30,12,2019,Sunny,,,
34,24,9,0,64,15,31,12,2019,Sunny,,,
35,24,9,0,51,11,1,1,2020,Sunny,,,
35,24,8,0,56,11,2,1,2020,Sunny,,,
35,25,7,0,59,16,3,1,2020,Sunny,,,
34,24,5,0,61,15,4,1,2020,Sunny,,,
35,25,6,0,60,5,5,1,2020,Sunny,,,
33,25,7,0,59,20,6,1,2020,Sunny,,,
33,25,9,0.1,61,41,7,1,2020,Cloudy,,,
34,25,9,0,59,35,8,1,2020,Cloudy,,,
36,26,8,0,57,23,9,1,2020,Sunny,,,
34,25,10,0,62,23,10,1,2020,Sunny,,,
34,24,8,0,64,29,11,1,2020,Cloudy,,,
33,24,8,0,67,35,12,1,2020,Cloudy,,,
35,24,8,0,58,10,13,1,2020,Sunny,,,
34,24,8,0,55,7,14,1,2020,Sunny,,,
34,24,10,0,63,7,15,1,2020,Sunny,,,
35,24,10,0,61,13,16,1,2020,Sunny,,,
35,25,9,0,62,12,17,1,2020,Sunny,,,
35,24,10,0,60,13,18,1,2020,Sunny,,,
34,24,10,0,60,20,19,1,2020,Sunny,,,
35,24,9,0,57,13,20,1,2020,Sunny,,,
35,24,10,0,55,25,21,1,2020,Sunny,,,
35,25,12,0,59,20,22,1,2020,Sunny,,,
35,24,11,0,56,13,23,1,2020,Sunny,,,
36,24,11,0,56,6,24,1,2020,Sunny,,,
34,24,14,0,63,18,25,1,2020,Sunny,,,
35,24,9,0,68,17,26,1,2020,Sunny,,,
33,24,14,0,69,11,27,1,2020,Sunny,,,
34,24,14,0,69,19,28,1,2020,Sunny,,,
34,23,12,0,69,28,29,1,2020,Sunny,,,
33,23,12,0,66,24,30,1,2020,Cloudy,,,
33,23,9,0,58,17,31,1,2020,Sunny,,,
35,23,9,0,55,12,1,2,2020,Sunny,,,
36,23,9,0,53,4,2,2,2020,Sunny,,,
35,23,10,0,55,4,3,2,2020,Sunny,,,
35,24,10,0,56,5,4,2,2020,Sunny,,,
35,23,11,0,53,7,5,2,2020,Sunny,,,
35,23,10,0,48,2,6,2,2020,Sunny,,,
37,24,9,0,55,1,7,2,2020,Sunny,,,
